date,metric,label,period_type,unit,bank,value
2014-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.2996944659867589
2014-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.30630635045938825
2014-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.24294107437720838
2015-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.26332203961987033
2015-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.31349758129816485
2015-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.30404363637415466
2015-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.42180786626083083
2016-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.8808190980697111
2016-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.6839046488731917
2016-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.608435043921886
2016-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.13340699622081545
2017-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.19415735918562935
2017-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.9623771308329362
2017-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.8572216246631783
2017-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.10532688463798251
2018-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.10113891843541085
2018-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.14970611989343716
2018-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.1722516699332088
2018-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.315461587093751
2019-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.28306903452558985
2019-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.2870865294922082
2019-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.25113775407264566
2019-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.03263355241886675
2020-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.12690163318222725
2020-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.19487669947681951
2020-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.05209944945323502
2020-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.23752732553700803
2021-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.2892932741317201
2021-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.3047638584334084
2021-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.33250992580766514
2021-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.17773830903005863
2022-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.22481981389435535
2022-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.2863852619263382
2022-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.3001573948726735
2022-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.5032472402782824
2023-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.4272080450567972
2023-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.3424560339146258
2023-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.2962793081678389
2023-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.16602274031568567
2024-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.1624379292153259
2024-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.12575694132288381
2024-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.15382824024847003
2024-12-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.1469649866710402
2025-03-31,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.16370577048014048
2025-06-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.1705094659519871
2025-09-30,roe_cumul,ROE (fiscal year cumulative),cumul,ratio,UNIBNK,0.18949876563808726
1999-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-0.2491
2000-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-0.6334
2000-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-0.0015
2000-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,0.13340442023109225
2000-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-2.3364
2001-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-1.1086
2001-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-0.9153
2001-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-1.012857815083836
2001-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BHD,-2.1551
1999-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0257
2000-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0543
2000-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0059
2000-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0034014473158328865
2000-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0289
2001-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0084
2001-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0102
2001-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.02949358179441633
2001-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0618
2002-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0195
2002-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.046
2002-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.06898963297312548
2002-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0407
2003-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0925
2003-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0901
2003-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0998113499867854
2003-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.1075
2004-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0026
2004-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.05928585753440358
2004-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.06041613951768303
2004-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.1667
2005-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.1932
2005-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.0433
2005-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,0.1293
2005-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.272
2006-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.2199
2006-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BICH,-0.0898
1999-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,-0.1077
2000-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,1.2347
2000-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,2.0624
2000-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2945634477254589
2000-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.674
2001-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,1.3184
2001-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.6836
2001-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.5857373809951499
2001-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.7645
2002-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.5546
2002-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3903
2002-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.46588356180378787
2002-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.4212
2003-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.5348
2003-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.8379
2003-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.258283768221408
2003-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.6061
2004-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3418
2004-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,-0.2601095700350187
2004-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,-0.2639617797785403
2004-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.0665
2005-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1553
2005-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1752
2005-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3735
2005-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.518
2006-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.4425
2006-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.5764
2006-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3034
2006-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.4257
2007-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3531
2007-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.234
2007-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,-0.1649
2007-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2219
2008-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.0471
2008-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1517
2008-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.0649
2008-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1371
2009-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2007
2009-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1124
2009-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.07671224597697661
2009-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2160803565066685
2010-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,-0.19598736616648807
2010-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.23224045097450252
2010-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3825801690283015
2010-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.252838184600544
2011-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.222694017534862
2011-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.05633624656230884
2011-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.010351519061703621
2011-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.14647375152403683
2012-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.273159378081381
2012-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2913910451101029
2012-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.07007063593211768
2012-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.16888469612499485
2013-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.19171602123792972
2013-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2105701703275966
2013-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.15194541925191846
2013-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.17442378768489986
2014-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.14400119978241888
2014-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1996670519474108
2014-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.0660981743172076
2014-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2315793529056202
2015-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2148309985332163
2015-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1714384102558878
2015-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.014026744792161946
2015-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.30651896100651443
2016-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.3242037795786949
2016-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2542310750395305
2016-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1786516827563843
2016-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.24957580832083764
2017-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2721328235394424
2017-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.18416184718444123
2017-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.21969608916766412
2017-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2702090233768101
2018-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.22889931739638508
2018-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.22424518143996625
2018-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.2103474914748223
2018-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.29339514038174996
2019-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.24308228074071578
2019-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.16674153050067514
2019-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.10236669062318933
2019-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.25767501094667455
2020-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.23081001833348017
2020-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.18516519498386913
2020-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.05362062776464416
2020-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1271939622553386
2021-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.14559895728159106
2021-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.20816522668438317
2021-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.08446849810592559
2021-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.19254983091364591
2022-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1879498749021253
2022-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1680458266550967
2022-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.09481754161529071
2022-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.16053470283249713
2023-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.1521387288583535
2023-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.13679370892482337
2023-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.14548188560313574
2023-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.14967940012281616
2024-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.12919440327699128
2024-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.11562708372069729
2024-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.07558047413106543
2024-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.13156624444623882
2025-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.08054532350888366
2025-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.19355142199500064
2025-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BNC,0.10707623394778921
1999-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0397
2000-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.0209
2000-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.1043
2000-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.04390401204956885
2000-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0899
2001-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0157
2001-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.2159
2001-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.20468954540737225
2001-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.4132
2002-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.3145
2002-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.1444
2002-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.19159428445112758
2002-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.8605
2003-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.4394
2003-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.7468
2003-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.5822924661173478
2003-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,1.1168
2004-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.5195
2004-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-1.8866759844656726
2004-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-2.4765146873558623
2004-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.5376
2005-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.1948
2005-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2805
2005-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.5348
2005-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2874
2006-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.3815
2006-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.6004
2006-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.1275
2006-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2074
2007-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2464
2007-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.6519
2007-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2502
2007-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2233
2008-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.1479
2008-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.3324
2008-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.1788
2008-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0945
2009-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0063
2009-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.0827
2009-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.2204284383731762
2009-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.08327316037286807
2010-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.8974789985296596
2010-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.14976264980814502
2010-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.16817935737704998
2010-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.2515948294385627
2011-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.1383503499861303
2011-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.0755529451487192
2011-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,4.027609546191014
2011-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,4.468543256933882
2012-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.24983945754386
2012-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.7525306216259801
2012-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,2.8099709298671396
2012-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,2.298264012938479
2013-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,1.435002593215969
2013-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,3.3431883705953833
2013-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.09170706111134933
2013-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.1368176887755292
2014-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.1652853779774771
2014-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.23330870763270256
2014-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.07056267018068657
2014-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.0475551690771147
2015-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.34447499706359874
2015-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.4768228175201497
2015-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.34237950511861115
2015-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.7832664717896494
2016-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-1.2671159352829058
2016-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-13.5780622457336
2016-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,4.414968112842477
2016-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-3.2748844408966895
2017-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-26.72436271548687
2017-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.4672838999650673
2017-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.4782584103008216
2017-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.23504106358588853
2018-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.08851415850047194
2018-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.05536001327891343
2018-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.16754896363016406
2018-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.6116746548724522
2019-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.07663312624301806
2019-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,0.6653225103859363
2019-09-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.0637651020503427
2019-12-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-1.1934859292026445
2020-03-31,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.253815752921139
2020-06-30,roe_q,"ROE (quarterly, annualised)",quarter,ratio,BPH,-0.575103723938027
